_id,Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Address
65a8b83748613797baeecffb,69692.47333,4.614993462,6.377310795,4.27,41818.00491,1104701.234,"1146 Madden Hollow Suite 350\nLake Jessicachester, IA 64137-8387"
65a8b83748613797baeecffc,68104.65856,5.897648506,7.050999424,3.05,35008.26751,1368134.998,"85978 Lauren Rapid Suite 923\nPort Thomasborough, MS 02927-8640"
65a8b83748613797baeecffd,50521.46356,7.374457938,7.149611673,5.11,36713.86484,1204117.419,"34850 Ray Prairie Suite 604\nPort Carlosstad, ME 81599-5651"
65a8b83748613797baeecffe,64900.19793,5.30506935,7.260436972,3.31,21815.48888,517937.5895,"7191 Ian Streets Apt. 620\nEast Chad, OK 10140-6632"
65a8b83748613797baeecfff,78951.7359,5.443039346,5.759583193,2.18,31055.05109,1241182.835,"PSC 1520, Box 7020\nAPO AE 71780-5009"
65a8b83748613797baeed000,77553.9064,5.061805489,8.535375454,6.45,53405.50581,1603627.28,"6995 Charles Fields\nWest Thomas, AL 63220"
65a8b83748613797baeed001,56734.35076,6.159101413,8.280403871,4.3,27982.27171,1063206.378,"15315 Donald Rest\nMatthewton, PW 88878-9848"
65a8b83748613797baeed002,72827.97132,7.181743678,4.419215488,4.13,39730.48179,1269293.209,"977 Mendez Hollow Suite 831\nKristaton, DE 07073-5611"
65a8b83748613797baeed003,76306.64871,5.356330104,6.73390648,4.15,18041.9435,1063399.275,"8801 Rodney Views Apt. 724\nNew Tonya, VT 87883"
65a8b83748613797baeed004,57293.4274,9.125282873,7.780007631,4.3,27991.84,1561313.838,"854 Brown Park Apt. 787\nNew Alexander, NH 99886"
65a8b83748613797baeed005,65088.08824,5.782009284,6.790149675,3.11,39863.17255,1135613.432,"070 Kim Fork Suite 577\nFoleytown, OK 41141"
65a8b83748613797baeed006,67813.67658,5.67233669,6.39644509,3.14,30253.85748,1057347.166,"1949 Curry Plaza\nDarlenestad, PR 25811"
65a8b83748613797baeed007,52866.90183,6.595790348,5.767253272,4.34,31925.89958,772310.2278,"160 Andrew Trace\nHuangland, IA 01242"
65a8b83748613797baeed008,55956.67846,6.475495935,6.505406567,3.36,32844.56439,989263.2366,"08037 Carney Dale\nPort Brandyview, AL 41518"
65a8b83748613797baeed009,56225.55413,5.901931552,6.686709478,4.13,35245.74481,699323.2624,"8433 Mckenzie Camp Apt. 999\nEllenfurt, PW 42672-3136"
65a8b83748613797baeed00a,71532.97911,8.187045842,7.117961737,3.01,28635.37327,1596342.909,"232 Richard Islands\nEast Robintown, NC 49498"
65a8b83748613797baeed00b,70514.42574,4.444530278,7.311785484,5.41,52378.25122,1499153.081,"45151 Wilson Spur\nBaxterhaven, NH 27115"
65a8b83748613797baeed00c,54673.52118,4.49619347,7.081933738,5.31,39160.55327,770770.5849,"825 Mueller Ford\nNew Shane, MI 37002-7573"
65a8b83748613797baeed00d,58412.28305,5.666298295,8.281878986,6.47,22900.11345,1055484.373,"2034 Erik Port Apt. 331\nPort David, OR 90557-4698"
65a8b83748613797baeed00e,64861.91338,6.402507331,8.079372683,5.31,25032.13652,1240503.524,"950 Ellison Haven Suite 426\nPort Annaburgh, ID 16828-6481"
65a8b83748613797baeed00f,82632.04577,5.302244663,5.036428918,3.38,13162.97966,900973.3764,"0437 Martinez Lane\nEast Joseph, AK 09199-1914"
65a8b83748613797baeed010,71499.80665,5.533015546,6.767607218,3.11,27417.11183,1035976.953,"47405 Martin Run Apt. 389\nLake Charles, FL 96293"
65a8b83748613797baeed011,75034.52364,5.781936693,5.521846997,3.28,25348.47127,1086447.511,"247 Gray Loop\nGuerreroburgh, MA 24294"
65a8b83748613797baeed012,55447.08154,6.892306935,7.708946587,5,37723.28229,1366980.91,"92948 Woods Wall\nNew Staceyshire, TX 86313"
65a8b83748613797baeed013,80196.24225,6.675697067,7.275192796,3.17,48694.86414,1616937.019,USS Cline\nFPO AE 69903
65a8b83748613797baeed014,60480.05464,7.011621748,7.157214948,4.24,46361.63221,1639944.959,"02885 Mckinney Meadow Suite 406\nAshleymouth, ND 26595"
65a8b83748613797baeed015,40581.77809,4.16982037,7.415416068,5.44,48820.23026,509499.589,"834 Thompson Shoals Apt. 599\nEast Taylor, OK 24778-2378"
65a8b83748613797baeed016,61932.87262,6.687367955,6.751208637,4.34,34143.05076,1200125.447,"7111 Woods Lights\nPort Allenbury, MS 27607"
65a8b83748613797baeed017,94392.89788,7.039620141,8.287279331,6.32,41462.12742,2142896.556,"76991 Brenda Drive\nRodriguezberg, MH 98017"
65a8b83748613797baeed018,66236.42588,6.318402338,6.361764814,4.01,45921.54242,1301089.712,"8884 Larson Key Suite 171\nBlakeview, WA 33784"
65a8b83748613797baeed019,76771.8852,7.470777841,7.528286855,4.26,35690.21885,1860648.745,"619 Clark Knoll\nCathyland, TX 81648-3242"
65a8b83748613797baeed01a,75851.04366,6.298703746,7.151477066,4.45,26831.5434,1283996.968,"092 Nguyen Fort\nAguilarland, MO 95985"
65a8b83748613797baeed01b,60509.83846,5.21502633,7.716666271,5.29,35376.73383,947355.9701,"4470 Stephanie Pike Suite 611\nWest Andrewview, CA 57736-5669"
65a8b83748613797baeed01c,62052.19499,4.139620469,6.484684915,4.17,41722.6619,875799.2473,"5405 Nathaniel Summit\nMichaelmouth, FM 84962"
65a8b83748613797baeed01d,61657.04354,7.519087436,7.926372237,4,42285.9628,1483041.335,"5339 Lopez Mountain\nWilliamsfort, NV 08346-3010"
65a8b83748613797baeed01e,92609.2277,5.488401987,7.45762873,5.14,29421.17133,1508856.424,"95811 Cindy Rapids Apt. 459\nThomashaven, MO 02207"
65a8b83748613797baeed01f,81038.1448,5.017846598,6.797869101,2.36,35371.21257,1302814.489,"038 Jones Forest\nBrianhaven, NM 05635"
65a8b83748613797baeed020,54012.57272,6.461488895,7.19091541,5.07,21653.98468,747396.2531,"8942 Bowers Forges Apt. 573\nNathanberg, VA 30348-1606"
65a8b83748613797baeed021,65573.46111,6.061531793,9.090851632,3.43,58195.45703,1723397.089,"89446 Jessica Station Apt. 364\nNew Michaelport, GA 28746-5966"
65a8b83748613797baeed022,57335.79077,5.264702041,7.418269493,6.43,41826.05082,1059431.451,"84812 Boyd Port\nChristensenborough, MO 21303-3504"
65a8b83748613797baeed023,64098.08147,6.583447351,7.964419297,3.49,43769.96713,1309397.049,"37624 Beasley Knolls Apt. 509\nNew Nicole, MS 83916-9652"
65a8b83748613797baeed024,65212.3664,5.787306592,7.636500321,5.05,29582.72278,981232.6124,"2067 Aaron Fall\nAlexanderside, MI 06586-6037"
65a8b83748613797baeed025,65256.13923,6.5382289,6.895255219,3.24,37875.20166,1389763.822,"25358 Stevens Inlet\nOlsonton, MD 97980-7025"
65a8b83748613797baeed026,89488.63976,5.247829647,7.290631549,6.12,49089.95912,1599963.807,Unit 3501 Box 8218\nDPO AE 63996
65a8b83748613797baeed027,54415.8328,6.817606266,8.014876701,3.25,38937.78577,1208843.277,"2469 Stevens Gateway\nLake Michellefurt, MO 19185"
65a8b83748613797baeed028,76674.5221,7.152424503,9.293513239,6.17,43156.08678,2059301.343,"619 Sherri Loaf Apt. 787\nScottton, CA 35799"
65a8b83748613797baeed029,62702.36894,5.78089459,8.131984058,3.27,47285.46168,1272337.504,"0407 Bowman Drive\nMichellefurt, MO 55493-7726"
65a8b83748613797baeed02a,72788.16706,6.559882632,7.337689237,3.09,31765.89773,1390377.375,"271 Melissa Rue\nPort Blake, ID 78071-7206"
65a8b83748613797baeed02b,72415.42799,6.271974379,7.365504405,4.08,28885.0533,1212899.219,"771 Suzanne Light Apt. 855\nNorth Anthony, MS 26234-8124"
65a8b83748613797baeed02c,73896.10342,6.182091797,6.080269606,3.05,44256.77913,1393482.85,"388 Earl Radial Suite 826\nRichardchester, DC 95826"
65a8b83748613797baeed02d,87541.45288,6.570193583,6.399106708,3.22,31044.97947,1603046.179,"8588 Walker Via Apt. 226\nWatersview, IN 23864-4168"
65a8b83748613797baeed02e,71843.7589,5.753466993,7.42784464,4.44,27676.2714,1063069.916,"65209 Jennifer Roads Apt. 115\nNew Lauren, IN 78818-0022"
65a8b83748613797baeed02f,74141.33111,4.994616743,6.669292686,3.4,46905.19295,1068492.613,"666 Peterson Harbor Suite 876\nHoodshire, NM 56769-5455"
65a8b83748613797baeed030,74101.49304,6.284749966,6.874009026,3.46,34628.53932,1337973.732,"0896 James Rest Apt. 398\nOlsonfort, PR 42737-3822"
65a8b83748613797baeed031,42943.93601,6.289222852,8.366067624,3.25,34468.87383,889831.1511,"53018 Hunt Ranch\nFletcherville, FM 11404"
65a8b83748613797baeed032,71267.70625,5.579520822,8.105228297,4.4,36795.39817,1308231.769,"96391 Deborah Glens Apt. 970\nEast Nicole, ND 32805-3760"
65a8b83748613797baeed033,72655.64873,7.545608876,7.201823309,4.1,23623.30007,1612102.097,"8608 Christopher Springs Apt. 416\nBrownton, GU 32886-6900"
65a8b83748613797baeed034,72531.1338,4.661801761,6.498815201,4.18,15167.41107,578161.4955,"7522 Chavez Meadow\nNorth Jason, FM 78402"
65a8b83748613797baeed035,72259.58273,6.889373104,6.257776744,2,45598.89674,1454126.551,"89810 Rachel Inlet Apt. 187\nChristyland, MO 11000-1430"
65a8b83748613797baeed036,63593.95114,8.016627453,8.005870386,6.47,40186.29337,1684537.961,"722 James Plaza Apt. 832\nSouth Christophershire, PR 59771-1651"
65a8b83748613797baeed037,85696.20394,6.389427717,4.840595055,4.47,24138.06628,1347210.092,"34339 Hampton Turnpike\nMclaughlinborough, OK 38420"
65a8b83748613797baeed038,80077.9305,5.739521833,7.437009145,4.5,30774.39431,1603342.669,"PSC 1954, Box 1271\nAPO AP 28196"
65a8b83748613797baeed039,75339.91582,5.407478241,7.422156287,5.07,49307.20981,1383563.574,USNS Jensen\nFPO AP 08769
65a8b83748613797baeed03a,54618.23625,6.002618021,5.757165087,4.12,40673.9221,705444.1168,"8031 Pennington Mission\nPort Nicholas, MA 07353"
65a8b83748613797baeed03b,66829.18388,5.57878808,7.343420851,4.22,48776.92661,1418045.719,"09952 Newman Club Suite 825\nAmberland, RI 48384-8566"
65a8b83748613797baeed03c,82760.37627,6.13569401,6.778563744,4,33839.08519,1457755.979,"76850 Angela Ranch Suite 680\nGamblefurt, CO 31477-5548"
65a8b83748613797baeed03d,79769.0529,7.118266013,7.871982757,5.41,22669.67412,1617405.425,"202 Smith Knoll Apt. 637\nNorth Joseph, ME 93313-2537"
65a8b83748613797baeed03e,46800.37259,7.154695334,4.513353831,4.24,29587.13853,456019.1712,"219 David Overpass Apt. 605\nEast Shannonland, HI 53312-1726"
65a8b83748613797baeed03f,78186.28294,5.500904517,7.183912048,4.37,28130.26592,1348804.229,"1355 Anna Village\nMarkmouth, IN 91104-9758"
65a8b83748613797baeed040,65091.30918,5.349422869,8.594842639,5.42,49224.09281,1579360.825,"614 Murphy Square\nJefferyberg, NH 38328"
65a8b83748613797baeed041,51218.67826,4.864411174,6.609634039,2.35,21091.58744,385678.1667,"57906 Acosta Villages Suite 474\nNorth Josephshire, MH 62971-7674"
65a8b83748613797baeed042,74095.71281,5.908764789,6.847362326,3,32774.02197,1121023.437,"688 Matthew Dale Suite 274\nLake John, FL 43555"
65a8b83748613797baeed043,62769.03468,5.571587866,7.780985804,4.45,43314.16108,1178553.616,"63543 Jackson Knolls\nLake Lori, VT 96312"
65a8b83748613797baeed044,64836.65398,6.490523817,8.271982892,6.3,35163.51684,1296467.994,"336 Tiffany Via\nChristophertown, CA 97338-2426"
65a8b83748613797baeed045,59141.79644,5.631317375,4.198676629,2.17,29386.58045,313651.5032,"52281 Nathaniel Road Suite 762\nNew Ericchester, FL 44640-9252"
65a8b83748613797baeed046,66698.73973,4.790645656,8.365383291,5.21,51747.77676,1530294.577,"169 Schneider Tunnel Apt. 560\nPort Don, RI 23820"
65a8b83748613797baeed047,75892.50628,4.715683576,6.793215874,3.15,40908.89232,1249914.395,USS Barnett\nFPO AA 60146-8106
65a8b83748613797baeed048,70031.27304,4.623344495,9.188667262,4.13,36679.43203,1270432.4,"67132 James Wall Apt. 108\nJohnshire, GU 39221"
65a8b83748613797baeed049,79757.01856,3.962672206,6.360722218,2.08,45130.82828,1123753.734,"9321 Caleb Locks\nPort Jennifer, OK 91266"
65a8b83748613797baeed04a,60029.43264,5.714878538,7.990513702,6.01,32818.06713,1005087.361,"6194 Rios Spring\nNorth Jeanette, WI 16894-6620"
65a8b83748613797baeed04b,70329.40988,5.988783205,8.343125221,4.36,48077.26496,1712282.259,"6942 Hebert Via\nCharlesmouth, PA 12757-7878"
65a8b83748613797baeed04c,65907.94668,5.506412845,5.727202199,3.39,33303.5431,698457.6776,"423 Destiny Fort\nGravesmouth, TN 13035-8269"
65a8b83748613797baeed04d,87068.24513,6.427781229,6.539577203,4.12,16083.14442,1322439.108,USCGC Johnson\nFPO AP 53323
65a8b83748613797baeed04e,76327.21206,7.084664124,6.584016966,3.13,42939.27424,1599615.745,"185 Mitchell Turnpike\nLake Marciamouth, OH 69530-5024"
65a8b83748613797baeed04f,62315.5837,6.68246297,5.764141193,3.41,47163.75462,1142264.248,"83004 Kari Squares\nLake Rose, TX 01776"
65a8b83748613797baeed050,63579.89796,3.342599174,7.221147395,6.47,51246.10288,1012768.756,"21810 Cross Mountains\nThomasmouth, HI 73708-6559"
65a8b83748613797baeed051,66197.67377,5.790273451,5.895335124,4.19,55849.46922,1244916.548,"16466 Mason Roads Apt. 483\nNew Danaberg, RI 19799"
65a8b83748613797baeed052,65984.29691,5.560929101,5.77285134,2.18,40976.78683,1016526.594,"99244 Murphy Trace\nJonesfort, MH 08157-7083"
65a8b83748613797baeed053,70894.14113,7.040707991,6.937166766,4.01,24878.46173,1383565.696,"36848 Matthew Fork\nSouth Melissa, CA 82348-6348"
65a8b83748613797baeed054,78186.23924,5.838063828,5.133465711,4.17,49617.73142,1526369.647,"296 Cline Roads Apt. 767\nJessemouth, NE 63904"
65a8b83748613797baeed055,59539.4124,6.305095543,7.866082003,3.23,14403.8353,961495.0964,"531 Brian Lock\nDavisview, MO 66345"
65a8b83748613797baeed056,77163.30057,5.052311501,7.514062032,6.06,27766.76194,1228362.747,"8223 Henderson Plains Apt. 962\nGarciaburgh, IN 38863-1765"
65a8b83748613797baeed057,67082.02587,6.244859498,9.028047222,4.45,40412.04776,1674680.741,"6639 Mccullough Unions Suite 736\nMerrittbury, AS 47809"
65a8b83748613797baeed058,53120.62925,6.812372827,9.2002462,5.39,36100.57718,1411217.493,"52362 Garner Orchard\nChristopherberg, UT 37093"
65a8b83748613797baeed059,79095.27923,6.666808866,6.738533682,2.5,23624.24894,1476392.551,"84108 Michelle Port Apt. 163\nNorth Bobby, PW 48245-3014"
65a8b83748613797baeed05a,71244.17075,6.477168821,5.331010176,2.36,15769.19997,751324.1387,"245 Benjamin Valley Apt. 423\nNorth Reneestad, VT 20890-3730"
65a8b83748613797baeed05b,79058.93991,5.0180973,6.68477919,3.35,35074.26481,1366714.376,"919 Sawyer Square Apt. 247\nPort William, IA 71873"
65a8b83748613797baeed05c,84703.62823,5.918210783,6.883670877,2.36,51169.58559,1718625.945,Unit 9191 Box 9148\nDPO AP 40640
65a8b83748613797baeed05d,73001.11125,4.728508129,8.461468275,3.38,45338.09139,1344869.28,"1725 Torres Drive\nRodriguezland, DE 09997-1021"
65a8b83748613797baeed05e,90972.40613,5.401913201,7.323224846,3.37,24943.96194,1442079.057,"3168 Jake Union Apt. 110\nNew Lisa, FM 38214-6178"
65a8b83748613797baeed05f,77362.05456,6.03271483,5.382998154,3.31,24171.18247,1000892.046,"719 Breanna Hills\nDavidsonhaven, WY 33925-2459"
65a8b83748613797baeed060,70850.16582,6.433339399,8.575994509,5.23,42035.99199,1553395.562,"457 Jones Court\nPort Melinda, PA 73537-2284"
65a8b83748613797baeed061,81248.19697,7.939003735,6.749488716,4.25,48922.5214,1969256.933,"52177 Benjamin Avenue Apt. 465\nPort Aprilstad, AS 08005"
65a8b83748613797baeed062,72173.33087,5.637312098,6.80926661,2.2,42946.08099,1435261.987,"951 Ann Locks Suite 590\nEdwardsstad, OH 89516-4794"
65a8b83748613797baeed063,46627.78948,5.276614898,6.40733952,3.28,37302.52534,718874.6798,Unit 8914 Box 7372\nDPO AP 59681
65a8b83748613797baeed064,82113.98201,6.744905835,6.596278185,2.43,51561.26314,1883082.276,"5738 Carly Rue Suite 254\nEast Emma, VA 03733-4170"
65a8b83748613797baeed065,62622.48379,6.03689561,8.84477396,6.16,48899.51382,1502443.23,"88628 Andrew Pines\nJoshuafort, CO 48304-5880"
65a8b83748613797baeed066,70607.28271,6.835841168,4.541466869,3.42,58793.2682,1513650.381,"98001 James Lakes Apt. 948\nSouth Josephtown, MN 32946"
65a8b83748613797baeed067,80335.96155,6.045000331,5.165901842,4.04,56689.27907,1410264.405,USCGC Tyler\nFPO AA 70076
65a8b83748613797baeed068,58765.0402,5.506579633,4.882380596,4.12,30997.43904,647691.8352,"57034 Perez Cliff Apt. 139\nEast Christianville, WY 76686"
65a8b83748613797baeed069,86849.84442,5.689341577,6.181227861,3.01,45178.46768,1675062.891,"6522 Mark Pines Suite 273\nClarkborough, MO 71914"
65a8b83848613797baeed06a,71918.66832,7.912035606,7.092714041,5.28,23690.69799,1336134.486,"23916 Jackson Run\nNew Michelleborough, WV 24268-8683"
65a8b83848613797baeed06b,75513.24689,4.607911656,8.086981109,6.5,37175.07064,1376240.615,"8593 Davis Court\nPort Keith, VA 80809"
65a8b83848613797baeed06c,66359.15485,6.54649533,8.041198572,6.42,32976.80797,1680017.24,"637 Ian Motorway Apt. 029\nWest Jeffreyview, ME 13035-5854"
65a8b83848613797baeed06d,68638.10785,6.445807262,5.98022928,2.49,25380.41301,1186025.951,"813 Mason Burg\nEast Richard, MP 69145-2326"
65a8b83848613797baeed06e,86084.33523,6.143843489,6.776068462,4.33,24447.1067,1460044.546,USS Mason\nFPO AA 65492-7228
65a8b83848613797baeed06f,55076.07222,5.955041901,6.499696377,4.06,23794.95178,650939.2067,"541 Baldwin Orchard Apt. 917\nNeilland, IL 40407"
65a8b83848613797baeed070,74682.22416,7.19809097,7.328709122,4.12,39293.653,1525690.995,"71906 Potter Turnpike Apt. 956\nPort Matthew, MN 69112-7004"
65a8b83848613797baeed071,69379.23817,8.20738606,8.273386772,6.4,34612.76372,1827476.196,"74689 Greer Stream Suite 365\nWest Matthew, TX 02902-3581"
65a8b83848613797baeed072,61431.82929,6.955535847,6.071830703,3.18,32912.04398,860399.3452,"06597 Greene Corners Apt. 209\nPort Timothyberg, MS 80455-5427"
65a8b83848613797baeed073,74085.68864,5.885577419,7.813242397,5.35,32481.52177,1574181.732,"0464 Bradley Ports Suite 645\nLanemouth, OR 49432"
65a8b83848613797baeed074,54204.81112,4.9464429,5.05618974,3.39,39735.06871,333160.9943,"449 Doyle Field\nKingview, MA 00689-4705"
65a8b83848613797baeed075,60842.80445,5.731377655,8.115024462,3.2,45258.15871,1279681.154,"73921 Cynthia Junctions\nPort Kennethville, FM 58422"
65a8b83848613797baeed076,85429.46598,6.336769915,6.628645005,3.32,36411.83456,1594748.125,"63830 Jacob Prairie Apt. 334\nKristinashire, RI 38231"
65a8b83848613797baeed077,76602.89393,5.634388054,8.440490911,5.13,20927.43079,1495375.423,"777 Hansen Isle\nVazquezfort, PW 27312"
65a8b83848613797baeed078,65629.88097,6.418471533,7.524874654,6.19,17609.19693,954732.9038,"8519 Bill Point Apt. 668\nJennifertown, PW 47261"
65a8b83848613797baeed079,74227.49523,6.99067676,6.833955902,2.46,25934.6492,1426695.686,"1838 Robert Loaf\nElizabethstad, IA 77627-5234"
65a8b83848613797baeed07a,79671.414,6.295516139,6.840125382,2.44,35953.15723,1468459.955,Unit 3667 Box 2267\nDPO AE 61231
65a8b83848613797baeed07b,71816.27643,5.49448752,8.629268407,6.27,41178.26119,1607863.828,"93115 Hernandez Freeway Suite 114\nNew Katherineton, OR 54277"
65a8b83848613797baeed07c,54623.76529,5.844598703,8.297124357,4.03,41939.51507,888866.3945,"0080 Joseph Club\nPort Amy, NC 28150-6291"
65a8b83848613797baeed07d,61536.55722,6.670542907,6.994015904,2.15,29346.7209,1151341.85,"74054 Young Forge Apt. 988\nEast Heather, AK 49274-2640"
65a8b83848613797baeed07e,66357.52842,6.37806605,7.221474525,6.36,38072.28468,1045704.7,"2074 Smith Springs Suite 338\nRichardsonchester, OR 20535-4560"
65a8b83848613797baeed07f,64957.92638,5.079228835,7.64833492,4,49513.89643,1279160.988,"65120 Reyes Tunnel Suite 330\nWest Rebeccaport, MS 37254"
65a8b83848613797baeed080,86895.59621,6.686490402,7.321513124,6.26,38042.73612,1799455.406,"536 Phillips Fords Apt. 176\nWest Anthony, VA 58934"
65a8b83848613797baeed081,90533.31352,6.705843518,8.151471141,3.23,46610.73557,2005167.48,"91071 Denise Freeway Suite 888\nMelissaland, TX 63704-8729"
65a8b83848613797baeed082,65939.88495,7.47810445,7.555919437,6.18,29620.83953,1492612.189,"57193 Mary Inlet\nSouth Sarah, ND 33659-6734"
65a8b83848613797baeed083,56505.8278,5.300533643,7.795375,3.43,30995.48817,976481.7168,"770 Cole Rest\nLunafurt, FL 70678-5139"
65a8b83848613797baeed084,60564.05153,5.666158556,8.382339218,5.03,49574.10417,1247002.164,"435 Javier Corner\nCynthiafurt, IL 83098"
65a8b83848613797baeed085,78606.74714,7.031773829,5.093526735,3.37,51235.58929,1426682.135,"41964 Christopher Station Suite 009\nFlowersfort, DE 95607"
65a8b83848613797baeed086,72747.12903,5.665250632,6.783121452,3.35,35060.34863,1171989.718,"0848 Keith Mill\nWaltonside, CA 81957-8915"
65a8b83848613797baeed087,76193.71636,5.996661954,7.909545202,4.18,26736.096,1370909.952,"32090 Robert Square Apt. 919\nNew Nicholehaven, KS 16741"
65a8b83848613797baeed088,70912.89173,5.354226921,7.508775907,3.46,20797.82193,1083071.56,"84121 Ward Ford Suite 273\nHoffmanport, MN 83454"
65a8b83848613797baeed089,81922.74753,6.134660958,6.720772557,2.01,21677.01339,1065656.023,"446 Mills Route\nSouth Cassandraburgh, AK 29833"
65a8b83848613797baeed08a,73312.88817,7.242393804,7.064878233,4.16,32256.70451,1492095.143,"8380 Samantha Summit Suite 590\nHollyborough, TN 60032"
65a8b83848613797baeed08b,48483.9423,6.082064754,7.405948947,5.05,35848.08127,936864.6878,"3964 Daniel Station\nJasontown, NH 71994"
65a8b83848613797baeed08c,85009.06739,6.469294552,6.774243351,3.39,48601.79746,1966139.928,"196 Kelley Loop Suite 005\nAngeltown, ID 16902-5142"
65a8b83848613797baeed08d,79029.46045,7.405166506,5.448580097,4.24,48607.09542,1558196.969,"8367 Vanessa Pass\nEast Williamshire, MI 45548-5315"
